compound_id,inchikey,molecule_chembl_ids,canonical_smiles,murcko_scaffold,n_measurements,pIC50_iqr,document_year_min,document_year_max,scaffold_novel
EXT_00051,APFPMBCRUQDCQZ-SZAHLOSFSA-N,CHEMBL4851448,CC(C)(C)c1ccc(CNC[C@@H](O)[C@H](Cc2ccccc2)NC(=O)CC(c2ccccc2)c2ccccc2)cc1,O=C(CC(c1ccccc1)c1ccccc1)NC(CCNCc1ccccc1)Cc1ccccc1,1,0.0,2021,2021,1
EXT_00052,AQLNGWVNHZWQHS-SFHVURJKSA-N,CHEMBL4538160,C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)CCC(N)=N1,O=C(Nc1cccc(C2CCC=N2)c1)c1ccccn1,1,0.0,2019,2019,1
EXT_00053,AQMYHUHZQYKIDD-UHFFFAOYSA-N,CHEMBL4796846,O=[N+]([O-])c1ccc(CNC2CCN(Cc3ccccc3)C2)cc1,c1ccc(CNC2CCN(Cc3ccccc3)C2)cc1,1,0.0,2020,2020,1
EXT_00054,AQOVIRSKVQJTFH-UHFFFAOYSA-N,CHEMBL5930663,COC1CCC2(CC1)Cc1ccc(OCC(F)(F)F)cc1C21N=C(SC)N(C)C1=O,O=C1NC=NC12c1ccccc1CC21CCCCC1,1,0.0,2019,2019,0
EXT_00055,ARFLRFVWNXGDJO-UHFFFAOYSA-N,CHEMBL5785139,CN1C(=O)C2(NC1=S)c1cc(Br)ccc1CC21CCC(Cc2ccccc2)CC1,O=C1NC(=S)NC12c1ccccc1CC21CCC(Cc2ccccc2)CC1,1,0.0,2019,2019,1
EXT_00056,ARHCNTIVEXPAPD-UHFFFAOYSA-N,CHEMBL5555683,O=C(Cn1nc(-c2ccccc2)c(-c2ccccc2)nc1=O)Nc1ccc(Br)cc1,O=C(Cn1nc(-c2ccccc2)c(-c2ccccc2)nc1=O)Nc1ccccc1,1,0.0,2024,2024,1
EXT_00057,ARPWBQZXQIRDJX-CPNJWEJPSA-N,CHEMBL4758274,O=C(N/N=C/c1ccccc1O)N1CCN(c2ccccn2)CC1,O=C(NN=Cc1ccccc1)N1CCN(c2ccccn2)CC1,1,0.0,2019,2019,1
EXT_00058,ARWXOUCKDGGJPN-NZUJZPRYSA-N,CHEMBL5810423,CNC(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3ccc(Br)cn3)ccc1F)N=C(N)S2,C(=Cc1ccccn1)c1cccc(C2N=CSC3CC32)c1,1,0.0,2019,2019,1
EXT_00059,ARWXOUCKDGGJPN-RWKOOILESA-N,CHEMBL5956625,CNC(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(/F)c3ccc(Br)cn3)ccc1F)N=C(N)S2,C(=Cc1ccccn1)c1cccc(C2N=CSC3CC32)c1,1,0.0,2019,2019,1
EXT_00060,ASCVRCHPGUMCIB-ZTCOLXNVSA-N,CHEMBL5885636,Cc1cc(C#N)cnc1C#Cc1ccc(F)c([C@@]2(CF)N=C(N)S[C@@]3(C(=O)N(C)C)C[C@H]32)c1,C(#Cc1ccccn1)c1cccc(C2N=CSC3CC32)c1,1,0.0,2021,2021,1
EXT_00061,ASUXJKFZYWODQA-QWQRMKEZSA-N,CHEMBL4226730,C[C@]1(c2cc(NC(=O)c3cnc(C(F)F)cn3)ccc2F)N=C(N)O[C@H](CF)[C@@H]1F,O=C(Nc1cccc(C2CCOC=N2)c1)c1cnccn1,2,0.435,2018,2018,0
EXT_00063,ATHUNRDQXICGDW-UHFFFAOYSA-N,CHEMBL5945535,COC1CCC2(CC1)Cc1ccc(OCC3CC3)cc1C21N=C(N)N(CCC(F)(F)F)C1=O,O=C1NC=NC12c1cc(OCC3CC3)ccc1CC21CCCCC1,1,0.0,2019,2019,0
EXT_00064,ATPOVJHUZIGURY-BRAWNXGXSA-N,CHEMBL5881315,CC1(C)C(N)=N[C@](C)(c2cc(/C=C(\F)c3ccc(C#N)cn3)cnc2F)CS1(=O)=O,O=S1(=O)CC=NC(c2cncc(C=Cc3ccccn3)c2)C1,2,0.1,2021,2021,1
EXT_00065,ATYAWJWVHNUXQF-DAISNLPVSA-N,CHEMBL5961660,COc1nc(N2C[C@H]3CSC(N)=N[C@@]3(c3cc(/C=C(\F)c4ccc(C#N)cn4)ccc3F)C2)ncc1F,C(=Cc1ccccn1)c1cccc(C23CN(c4ncccn4)CC2CSC=N3)c1,1,0.0,2023,2023,1
EXT_00066,AWDDMAIWXFVDDW-UHFFFAOYSA-N,CHEMBL6005876,COC1CCC2(CC1)Cc1ccc(C#CC3CC3)cc1C21NC(=S)N(Cc2cncnc2)C1=O,O=C1N(Cc2cncnc2)C(=S)NC12c1cc(C#CC3CC3)ccc1CC21CCCCC1,1,0.0,2019,2019,1
EXT_00067,AWPYNJLKPURHEF-UHFFFAOYSA-N,CHEMBL5752770,COc1ccc(C2(c3cc(F)cc(F)c3)N=C(N)N(C)C2=O)cc1F,O=C1NC=NC1(c1ccccc1)c1ccccc1,1,0.0,2021,2021,0
EXT_00068,AWROIJICUAAEHH-ITHVVHDKSA-N,CHEMBL5765170,C#CCOc1cnc(/C(F)=C/c2ccc(F)c([C@@]3(C)N=C(N)[C@]4(CF)CC[C@@H]3S4(=O)=O)c2)cn1,O=S1(=O)C2C=NC(c3cccc(C=Cc4cnccn4)c3)C1CC2,2,0.15,2021,2021,1
EXT_00069,AXEQAWVHVFYXJD-YDZHTSKRSA-N,CHEMBL4748077,O=C(N/N=C/c1ccc(C(F)(F)F)cc1)N1CCN(c2ccccn2)CC1,O=C(NN=Cc1ccccc1)N1CCN(c2ccccn2)CC1,1,0.0,2019,2019,1
EXT_00070,AXJYQEFCPXMBGY-ZVHZXABRSA-N,CHEMBL4575167,FC(F)(F)c1ccc(/C=N/C2CCN(Cc3ccccc3)CC2)cc1,C(=NC1CCN(Cc2ccccc2)CC1)c1ccccc1,1,0.0,2019,2019,1
EXT_00071,AYIUXAXCNVTPTC-NRFANRHFSA-N,CHEMBL5873252,CC#Cc1ccc2sc3cc(Cl)c([C@]4(C)CC(=O)N(C)C(=N)N4)cc3c2c1,N=C1NC(=O)CC(c2ccc3sc4ccccc4c3c2)N1,1,0.0,2020,2020,1
EXT_00072,AYKASAIWJOBKAM-UHFFFAOYSA-N,CHEMBL5272243,COc1ccc(-c2oc3cc(Br)c(I)cc3c(=O)c2O)cc1,O=c1cc(-c2ccccc2)oc2ccccc12,2,1.5,2021,2022,0
EXT_00073,AYNXCVSHNGEPCV-UHFFFAOYSA-N,CHEMBL4587156,FC(F)(F)Oc1ccc(CNC2CCN(Cc3ccccc3)CC2)cc1,c1ccc(CNC2CCN(Cc3ccccc3)CC2)cc1,1,0.0,2019,2019,1
EXT_00075,AZASRRIQYBSWGO-XZWHSSHBSA-N,CHEMBL5412274,CCCN1CCOc2cccc(c2)C[C@@H]([C@H](O)CNC(C)(C)c2cccc(OC)c2)NC(=O)c2cccc(c2)C1=O,O=C1NCCOc2cccc(c2)CC(CCNCc2ccccc2)NC(=O)c2cccc1c2,1,0.0,2023,2023,1
EXT_00076,AZCBJXZCMZTCKJ-CPNJWEJPSA-N,CHEMBL4793006,O=C(N/N=C/c1ccc(O)cc1)N1CCN(c2ccccn2)CC1,O=C(NN=Cc1ccccc1)N1CCN(c2ccccn2)CC1,1,0.0,2019,2019,1
EXT_00077,AZFBHYHKQYNMKH-IBNCNETESA-N,CHEMBL5984885,C[C@]1(c2cc(/C=C(\F)c3ccc(C#N)cn3)cnc2F)N=C(N)S[C@@]2(C(=O)N3CCC(F)(F)CC3)C[C@H]21,O=C(N1CCCCC1)C12CC1C(c1cncc(C=Cc3ccccn3)c1)N=CS2,1,0.0,2019,2019,1
EXT_00078,AZFGENOAMJOZTC-PIGXPCJYSA-N,CHEMBL5824031,C#CCOc1cnc(/C(F)=C/c2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(COC)C[C@H]43)c2)cn1,C(=Cc1cnccn1)c1cccc(C2N=CSC3CC32)c1,1,0.0,2019,2019,1
EXT_00079,AZIJTOLXZWPJMO-SFHVURJKSA-N,CHEMBL4211790,C[C@@]1(c2cc(NC(=O)c3ncc(OCF)nc3N)ccc2F)C=C(CF)OC(N)=N1,O=C(Nc1cccc(C2C=COC=N2)c1)c1cnccn1,2,0.36,2018,2018,1
EXT_00080,AZMITPYXDXQIOX-WTBMIXGQSA-N,CHEMBL4636311,CCCNC(=O)[C@@H]1C[C@H]1[C@]12COC[C@H]1CSC(N)=N2,C1=NC2(C3CC3)COCC2CS1,1,0.0,2020,2020,1
EXT_00081,AZSNIEUGFZDGJF-COSKVJGZSA-N,CHEMBL5775734,C[C@@H]1CN=C([C@]23C[C@H]2[C@@](C)(c2cc(/C=C(\F)c4ccc(C#N)cn4)ccc2F)N=C(N)S3)O1,C(=Cc1ccccn1)c1cccc(C2N=CSC3(C4=NCCO4)CC23)c1,1,0.0,2019,2019,1
EXT_00082,BADIUOXXUYVOKP-HLSNCYEYSA-N,CHEMBL5790981,Cc1cc(COc2cnc(/C(F)=C/c3cc(F)c(F)c([C@]4(C)CS(=O)(=O)N(C)C(N)=N4)c3)cn2)no1,O=S1(=O)CC(c2cccc(C=Cc3cnc(OCc4ccon4)cn3)c2)N=CN1,2,0.25,2021,2021,1
EXT_00083,BBNKDWRNDBPTOR-PLMLNFJUSA-N,CHEMBL5793625,CN1C(N)=N[C@](C)(c2cc(/C=C(\F)c3ccc(C#N)cn3)ccc2F)C2(CC2)S1(=O)=O,O=S1(=O)NC=NC(c2cccc(C=Cc3ccccn3)c2)C12CC2,2,0.06,2021,2021,1
EXT_00084,BBZZNAFTKLSHGA-OTEYBFNZSA-N,CHEMBL5987777,C[C@]1(c2cc(/C=C(\F)c3cnc(Cl)cn3)ccc2F)N=C(N)OC[C@@H]1OCC(F)(F)F,C(=Cc1cnccn1)c1cccc(C2CCOC=N2)c1,2,0.29,2021,2021,1
EXT_00085,BCDWEYSMCDBNJS-GAJHUEQPSA-N,CHEMBL4463201,C[C@]1(c2cc(NC(=O)c3cnc(OCF)cn3)ccc2F)N=C(N)SC[C@H]1c1ccccc1,O=C(Nc1cccc(C2N=CSCC2c2ccccc2)c1)c1cnccn1,2,0.11,2019,2019,1
EXT_00086,BCDWEYSMCDBNJS-UZUQRXQVSA-N,CHEMBL4473080,C[C@]1(c2cc(NC(=O)c3cnc(OCF)cn3)ccc2F)N=C(N)SC[C@@H]1c1ccccc1,O=C(Nc1cccc(C2N=CSCC2c2ccccc2)c1)c1cnccn1,2,0.065,2019,2019,1
EXT_00087,BCIAXCKWZIUDAP-GMKZXUHWSA-N,CHEMBL5948237,Cc1cn(C[C@]23C[C@H]2[C@@](CF)(c2cc(C#Cc4ccc(C#N)cn4)ccc2F)N=C(N)S3)nn1,C(#Cc1ccccn1)c1cccc(C2N=CSC3(Cn4ccnn4)CC23)c1,1,0.0,2021,2021,1
EXT_00088,BCOHSRWZBPAAFJ-XOYQDKGISA-N,CHEMBL5791696,N#Cc1ccc(/C(F)=C/c2ccc(F)c([C@]34CO[C@H](C(F)(F)F)[C@H]3COC(N)=N4)c2)nc1,C(=Cc1ccccn1)c1cccc(C23COCC2COC=N3)c1,2,0.185,2023,2023,1
EXT_00089,BCOHSRWZBPAAFJ-YIHKTLQQSA-N,CHEMBL6036862,N#Cc1ccc(/C(F)=C/c2ccc(F)c([C@@]34CO[C@@H](C(F)(F)F)[C@@H]3COC(N)=N4)c2)nc1,C(=Cc1ccccn1)c1cccc(C23COCC2COC=N3)c1,1,0.0,2023,2023,1
EXT_00090,BCPJRBVIGIXBMJ-UHFFFAOYSA-N,CHEMBL4752466,Cc1cccc(-c2nnc(N3CCN(c4ccccn4)CC3)o2)c1,c1ccc(-c2nnc(N3CCN(c4ccccn4)CC3)o2)cc1,1,0.0,2019,2019,1
EXT_00091,BCTKVJVJCJQKOO-FWQJVDQLSA-N,CHEMBL5777313,C#CCOc1cnc(/C(F)=C/c2cnc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)N5CCOCC5)C[C@H]43)c2)cn1,O=C(N1CCOCC1)C12CC1C(c1cncc(C=Cc3cnccn3)c1)N=CS2,1,0.0,2019,2019,1
EXT_00092,BDEYPDZGFTUYTP-UHFFFAOYSA-N,CHEMBL5955639,COC1CCC2(CC1)Cc1ccc(B3OC(C)(C)C(C)(C)O3)cc1C21NC(=O)N(C(C)C)C1=O,O=C1NC(=O)C2(N1)c1cc(B3OCCO3)ccc1CC21CCCCC1,1,0.0,2019,2019,1
EXT_00093,BDYVDSYSQZOWID-LJPZCQIFSA-N,CHEMBL4573881,Cc1cc(C#N)cnc1C(=O)Nc1ccc(F)c([C@]2(C)CS3(=O)=NCCCCN3C(N)=N2)c1,O=C(Nc1cccc(C2CS3(=O)=NCCCCN3C=N2)c1)c1ccccn1,1,0.0,2019,2019,0
EXT_00094,BDZFARBGYZRYRF-CIAFOILYSA-N,CHEMBL4763434,O=C(N/N=C/c1ccc(F)cc1F)N1CCN(c2ccccn2)CC1,O=C(NN=Cc1ccccc1)N1CCN(c2ccccn2)CC1,1,0.0,2019,2019,1
EXT_00095,BEFOVIUDCOZRNT-UHFFFAOYSA-N,CHEMBL5854272,Cc1cc(C2(c3cocn3)N=C(N)N(C)C2=O)ccc1OC(F)F,O=C1NC=NC1(c1ccccc1)c1cocn1,1,0.0,2021,2021,1
EXT_00096,BERGZMIVUMKXAJ-ZDYJSIIZSA-N,CHEMBL6024403,C[C@@H]1C[C@H]2OC(N)=N[C@](CF)(c3cc(NC(=O)c4ncc(C(F)(F)F)cc4Cl)ccc3F)[C@H]2CO1,O=C(Nc1cccc(C2N=COC3CCOCC32)c1)c1ccccn1,1,0.0,2023,2023,1
EXT_00097,BERWNTPMLOPRFA-MUKCZTLISA-N,CHEMBL5831118,COC(=O)[C@@]1(C)C[C@@](C)(c2cc(/C=C(\F)c3ccc(Cl)cn3)ccc2F)N=C(N)S1,C(=Cc1ccccn1)c1cccc(C2CCSC=N2)c1,1,0.0,2021,2021,0
EXT_00098,BERWNTPMLOPRFA-ZLHQPFQKSA-N,CHEMBL5800331,COC(=O)[C@]1(C)C[C@@](C)(c2cc(/C=C(\F)c3ccc(Cl)cn3)ccc2F)N=C(N)S1,C(=Cc1ccccn1)c1cccc(C2CCSC=N2)c1,1,0.0,2021,2021,0
EXT_00099,BFAJAWNTZHFNRO-UHFFFAOYSA-N,CHEMBL5281134,Nc1nc(-c2cccc(OCc3ccccc3)c2)cc(-c2ccc(Cl)cc2Cl)n1,c1ccc(COc2cccc(-c3cc(-c4ccccc4)ncn3)c2)cc1,1,0.0,2022,2022,1
EXT_00100,BFEQDIQTMANSEQ-RVKKMQEKSA-N,CHEMBL4226467,C[C@]1(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)N=C(N)O[C@H](CF)[C@@H]1F,O=C(Nc1cccc(C2CCOC=N2)c1)c1ccccn1,2,0.44,2018,2018,0
EXT_00101,BFGQEVKVRRYAQC-IFEDNLKFSA-N,CHEMBL4637426,C[C@@H]1C[C@H]1COC(C)(C)[C@@H]1C[C@H]1[C@]12CN(c3ncccn3)C[C@H]1CSC(N)=N2,C1=NC2(C3CC3COCC3CC3)CN(c3ncccn3)CC2CS1,1,0.0,2020,2020,1
EXT_00102,BFTQGJBINDSABS-UHFFFAOYSA-N,CHEMBL5762224,Cc1cc(C2(c3cc(F)cc(F)c3)N=C(N)N(C)C2=O)ccc1F,O=C1NC=NC1(c1ccccc1)c1ccccc1,1,0.0,2021,2021,0
EXT_00103,BFVXGVDFXLOOLI-FQEVSTJZSA-N,CHEMBL4203079,COc1cc(C#N)cnc1C(=O)Nc1ccc(F)c([C@]2(C)C=C(CF)OC(N)=N2)c1,O=C(Nc1cccc(C2C=COC=N2)c1)c1ccccn1,2,0.315,2018,2018,0
EXT_00104,BFWGHXSMTZQEFO-WYOHQZQDSA-N,CHEMBL5744105,C#CCOc1cnc(/C(F)=C/c2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(N)=O)C[C@H]43)c2)cn1,C(=Cc1cnccn1)c1cccc(C2N=CSC3CC32)c1,1,0.0,2019,2019,1
EXT_00105,BGEZQVUFQPULDF-UHFFFAOYSA-N,CHEMBL5532467,O=C(Cn1nc(-c2ccccc2)c(-c2ccccc2)nc1=O)Nc1ccccc1O,O=C(Cn1nc(-c2ccccc2)c(-c2ccccc2)nc1=O)Nc1ccccc1,1,0.0,2024,2024,1
EXT_00106,BGOOUINKRUJXDU-XLPSYMGOSA-N,CHEMBL5757794,CCOC(=O)COc1cnc(/C(F)=C/c2cc(F)c(F)c([C@]3(C)CS(=O)(=O)N(C)C(N)=N3)c2)cn1,O=S1(=O)CC(c2cccc(C=Cc3cnccn3)c2)N=CN1,2,0.44,2021,2021,1
EXT_00107,BHEXKVGLZMEJRQ-UHFFFAOYSA-N,CHEMBL4758638,c1ccc(CNC2CCN(Cc3ccccc3)C2)cc1,c1ccc(CNC2CCN(Cc3ccccc3)C2)cc1,1,0.0,2020,2020,1
EXT_00108,BHNQBVWKORTAEW-RCCKNPSSSA-N,CHEMBL4566242,Cc1cccc(/C=N/C2CCN(Cc3ccccc3)CC2)c1,C(=NC1CCN(Cc2ccccc2)CC1)c1ccccc1,1,0.0,2019,2019,1
EXT_00109,BIIKWKINIPQVTG-UHFFFAOYSA-N,CHEMBL5945993,COC1CCC2(CC1)Cc1ccc(Br)cc1C21NC(=S)N(C(C)C)C1=O,O=C1NC(=S)NC12c1ccccc1CC21CCCCC1,1,0.0,2019,2019,0
EXT_00110,BIOWAWRGTICARS-UHFFFAOYSA-N,CHEMBL5986858,COCCN1C(=O)C2(NC1=S)c1cc(C#CC3CC3)ccc1CC21CCC(OC)CC1,O=C1NC(=S)NC12c1cc(C#CC3CC3)ccc1CC21CCCCC1,1,0.0,2019,2019,1
EXT_00111,BIPUQNDFGTXMQY-JURDMDRRSA-N,CHEMBL6025278,CN(C)C(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3cnc(OCC(F)(F)F)cn3)ccc1F)N=C(N)S2,C(=Cc1cnccn1)c1cccc(C2N=CSC3CC32)c1,1,0.0,2019,2019,1
EXT_00112,BIWTUBYUFSMDPH-AUXROIDUSA-N,CHEMBL5992392,Cc1noc(COc2cnc(/C(F)=C/c3ccc(F)c([C@@]4(C)N=C(N)[C@@]5(CF)CC[C@@H]4S5(=O)=O)c3)cn2)n1,O=S1(=O)C2C=NC(c3cccc(C=Cc4cnc(OCc5ncno5)cn4)c3)C1CC2,2,0.045,2021,2021,1
EXT_00113,BJAINYSMFWDFJZ-OSCZDJLXSA-N,CHEMBL5785877,CN1C(N)=N[C@](C)(c2cc(/C=C(\F)c3cnc(Cl)cn3)cc(F)c2F)CS1(=O)=O,O=S1(=O)CC(c2cccc(C=Cc3cnccn3)c2)N=CN1,2,0.15,2021,2021,1
EXT_00114,BJFIQQLHDVZBOG-PPXYPUDMSA-N,CHEMBL5957753,CNC(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3cc4c(cn3)OCCO4)ccc1F)N=C(N)S2,C(=Cc1cc2c(cn1)OCCO2)c1cccc(C2N=CSC3CC32)c1,1,0.0,2019,2019,1
EXT_00115,BJJLLBXFAJHMLX-UHFFFAOYSA-N,CHEMBL6030218,COc1ccc(C2(c3cc(F)cc(F)c3)N=C(N)N(C)C2=O)cc1C,O=C1NC=NC1(c1ccccc1)c1ccccc1,1,0.0,2021,2021,0
EXT_00116,BKEZICVUTMQQDK-NEPJUHHUSA-N,CHEMBL4648247,COC(=O)[C@H]1OCC(=S)N[C@@H]1c1ccc(OC)cc1,S=C1COCC(c2ccccc2)N1,1,0.0,2020,2020,1
EXT_00117,BKIACVAZUKISOR-MKMNVTDBSA-N,CHEMBL258939,CC(C)=CC(O)C/C(C)=C/COc1c2ccoc2cc2oc(=O)ccc12,O=c1ccc2cc3ccoc3cc2o1,2,0.0,2022,2022,0
EXT_00118,BKIFKSWYFQGVPM-GDMVIRIFSA-N,CHEMBL5917093,COc1cc(/C(F)=C/c2ccc(F)c([C@]3(C)CS(=O)(=O)N(C)C(N)=N3)c2)ncc1Cl,O=S1(=O)CC(c2cccc(C=Cc3ccccn3)c2)N=CN1,2,0.285,2021,2021,1
EXT_00119,BKSJVUKEEUFBSI-ITHVVHDKSA-N,CHEMBL6043173,CC#CCOc1cnc(/C(F)=C/c2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(S(C)(=O)=O)C[C@H]43)c2)cn1,C(=Cc1cnccn1)c1cccc(C2N=CSC3CC32)c1,1,0.0,2019,2019,1
EXT_00120,BKUMEOBVHVBLLP-UHFFFAOYSA-N,CHEMBL5879965,COC1CCC2(CC1)Cc1ccc(C#CC3CC3)cc1C21N=C(SCc2nncn2C)N(Cc2nncn2C)C1=O,O=C1N(Cc2nnc[nH]2)C(SCc2nnc[nH]2)=NC12c1cc(C#CC3CC3)ccc1CC21CCCCC1,1,0.0,2019,2019,1
EXT_00121,BLLHHCMXCSOLGG-WXGYDDDCSA-N,CHEMBL5910755,CN(C)C(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3cnc(OCC4COC4)cn3)ccc1F)N=C(N)S2,C(=Cc1cnc(OCC2COC2)cn1)c1cccc(C2N=CSC3CC32)c1,1,0.0,2019,2019,1
EXT_00122,BMAFGXFXMDCLOZ-ASDHTPKVSA-N,CHEMBL5780624,CC#CCOc1cnc(/C(F)=C/c2ccc(F)c([C@]3(CF)CS(=O)(=O)C(C)(C)C(N)=N3)c2)cn1,O=S1(=O)CC=NC(c2cccc(C=Cc3cnccn3)c2)C1,2,0.445,2021,2021,1
EXT_00123,BMERFWVSUFPSKD-GETCWEEDSA-N,CHEMBL5998924,C[C@]1(c2cc(/C=C(\F)c3ccc(C#N)cn3)cnc2F)N=C(N)S[C@@]2(C(=O)N3CCC(F)(F)C3)C[C@H]21,O=C(N1CCCC1)C12CC1C(c1cncc(C=Cc3ccccn3)c1)N=CS2,1,0.0,2019,2019,1
EXT_00124,BMXSKNRBEYELFD-JURDMDRRSA-N,CHEMBL5877299,C[C@]1(c2cc(/C=C(\F)c3cnc(OCC(F)(F)C(F)F)cn3)ccc2F)N=C(N)[C@@]2(CF)CC[C@@H]1S2(=O)=O,O=S1(=O)C2C=NC(c3cccc(C=Cc4cnccn4)c3)C1CC2,2,0.58,2021,2021,1
EXT_00125,BNCIMGUXYMBATA-UHFFFAOYSA-N,CHEMBL5555737,COc1cc(NC(=O)Cn2nc(-c3ccccc3)c(-c3ccccc3)nc2=O)cc(OC)c1OC,O=C(Cn1nc(-c2ccccc2)c(-c2ccccc2)nc1=O)Nc1ccccc1,1,0.0,2024,2024,1
EXT_00126,BNGBJDRMXVMOAE-NSISKUIASA-N,CHEMBL4760131,COC[C@]12C[C@H]1[C@@](CF)(c1cc(NC(=O)c3ccc(Cl)cn3)ccc1F)N=C(N)S2,O=C(Nc1cccc(C2N=CSC3CC32)c1)c1ccccn1,2,0.035,2020,2020,1
EXT_00127,BOEPWVQVRIQDDJ-NKPLGVBDSA-N,CHEMBL5787787,CNC(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3cnc(OCC(C)=O)cn3)ccc1F)N=C(N)S2,C(=Cc1cnccn1)c1cccc(C2N=CSC3CC32)c1,1,0.0,2019,2019,1
EXT_00129,BPFYCHBMLLBUKA-DOKDZLDGSA-N,CHEMBL4640948,NC1=N[C@@]2([C@@H]3C[C@H]3C(=O)Nc3ccc(F)cn3)COC[C@H]2CS1,O=C(Nc1ccccn1)C1CC1C12COCC1CSC=N2,1,0.0,2020,2020,1
EXT_00130,BPVUVMIIWOKSLJ-CWXICVBYSA-N,CHEMBL5969023,CN(C)C(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3cnc(OCC(F)(F)F)cn3)cnc1F)N=C(N)S2,C(=Cc1cnccn1)c1cncc(C2N=CSC3CC32)c1,1,0.0,2019,2019,1
EXT_00131,BQDUISPSAOQZDJ-VHSVWPGSSA-N,CHEMBL5791470,CO[C@H]1CC[C@@]2(CC1)Cc1ccc(OCC(C)C)cc1C21N=C(C)C(N)=N1,C1=NC2(N=C1)c1ccccc1CC21CCCCC1,1,0.0,2018,2018,0
EXT_00133,BQLKDSHNYNQXGR-UHFFFAOYSA-N,CHEMBL5961448,Cc1cc(C2(c3ccnc(F)c3)N=C(N)N(C)C2=O)ccc1OC(F)F,O=C1NC=NC1(c1ccccc1)c1ccncc1,2,0.06,2021,2021,0
EXT_00134,BQNZOYNZEQEQRF-UHFFFAOYSA-N,CHEMBL4746180,Oc1ccc(-c2nnc(N3CCN(c4ccccn4)CC3)o2)cc1,c1ccc(-c2nnc(N3CCN(c4ccccn4)CC3)o2)cc1,1,0.0,2019,2019,1
EXT_00135,BQUPLGNIHPIARA-UHFFFAOYSA-N,CHEMBL4878135,CC1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)c2ccccc2O1,O=C(Nc1cccc(C2N=Cc3ccccc3O2)c1)c1ccccn1,1,0.0,2021,2021,0
EXT_00136,BQVXXVMHASLYMT-HVMJPGQCSA-N,CHEMBL6043577,CC1(C)C(N)=N[C@](C)(c2cc(/C=C(\F)c3ccc(C#N)cn3)cc(F)c2F)CS1(=O)=O,O=S1(=O)CC=NC(c2cccc(C=Cc3ccccn3)c2)C1,2,0.23,2021,2021,1
EXT_00137,BSFKLQRMSXSNSC-ZRBJYGNNSA-N,CHEMBL5881456,CN1C(N)=N[C@](C)(c2cc(/C=C(\F)c3ncc(C#N)s3)ccc2F)CS1(=O)=O,O=S1(=O)CC(c2cccc(C=Cc3nccs3)c2)N=CN1,2,0.17,2021,2021,1
EXT_00138,BSQMXSOHZRGHEK-UHFFFAOYSA-N,CHEMBL5755627,CCSC1=NC2(C(=O)N1CC)c1cc(OCC3CC3)ccc1CC21CCC(OC)CC1,O=C1NC=NC12c1cc(OCC3CC3)ccc1CC21CCCCC1,1,0.0,2019,2019,0
EXT_00139,BSRCDFPNSALFHV-WCIYBSDLSA-N,CHEMBL5802667,CC[C@@H]1OCC[C@H]2OC(N)=N[C@](CF)(c3cc(NC(=O)c4cnc(OCF)cn4)ccc3F)[C@@H]12,O=C(Nc1cccc(C2N=COC3CCOCC32)c1)c1cnccn1,1,0.0,2023,2023,1
EXT_00140,BTEDEEMQWBFCGI-NHCUHLMSSA-N,CHEMBL5176213,CN(C)C(=O)[C@]1(C)CC[C@@](CF)(c2cc(-c3ccc(F)cn3)ccc2F)N=C1N,C1=NC(c2cccc(-c3ccccn3)c2)CCC1,1,0.0,2022,2022,1
EXT_00141,BTFGNNJIHJZEND-ZLGUVYLKSA-N,CHEMBL4461994,COC[C@]12C[C@H]1[C@@](C)(c1cc(NC(=O)c3ccc(OCC(F)(F)F)cn3)cc(F)c1F)N=C(N)S2,O=C(Nc1cccc(C2N=CSC3CC32)c1)c1ccccn1,2,0.465,2020,2020,1
EXT_00142,BTHSYBYBUVFNRA-UHFFFAOYSA-N,CHEMBL5814225,Cc1cc(C2(c3cc(F)c(F)c(F)c3)N=C(N)N(C)C2=O)ccc1OC(F)F,O=C1NC=NC1(c1ccccc1)c1ccccc1,1,0.0,2021,2021,0
EXT_00143,BUCYJXWZKPCBDA-UHFFFAOYSA-N,CHEMBL5943233,CC(C)N1C(=O)C2(NC1=S)c1cc(Br)ccc1CC21CCc2ccccc2CC1,O=C1NC(=S)NC12c1ccccc1CC21CCc2ccccc2CC1,1,0.0,2019,2019,1
